Order ID,Customer Name,Segment,Order Date,State,Postal Code,Category,Ship Date,Days to Ship,Quantity,Sales
CA-2019-123477,David Wiener,Corporate,18-Jan-19,Oregon,97477,Office Supplies,21-Jan-19,3,4,$64.9
CA-2019-115791,Delfina Latchford,Consumer,16-Jan-19,Pennsylvania,19134,Furniture,18-Jan-19,2,6,$127.1
,,,,,,Office Supplies,18-Jan-19,2,5,$48.7
,,,,,,Technology,18-Jan-19,2,3,$124.2
CA-2019-103366,Erica Hackney,Consumer,15-Jan-19,Georgia,30076,Technology,17-Jan-19,2,5,$150.0
CA-2019-149524,Brendan Sweed,Corporate,14-Jan-19,Pennsylvania,19140,Furniture,15-Jan-19,1,4,$62.0
CA-2019-109232,Natalie DeCherney,Consumer,13-Jan-19,South Carolina,29464,Furniture,16-Jan-19,3,6,$545.9
CA-2019-118192,Michael Moore,Consumer,13-Jan-19,Ohio,43055,Office Supplies,18-Jan-19,5,9,$40.8
CA-2019-157147,Brian Dahlen,Consumer,13-Jan-19,California,94109,Furniture,18-Jan-19,5,3,$334.0
,,,,,,Office Supplies,18-Jan-19,5,10,"$1,345.8"
CA-2019-162775,Chris Selesnick,Corporate,13-Jan-19,Louisiana,71111,Office Supplies,15-Jan-19,2,14,$640.5
,,,,,,Technology,15-Jan-19,2,6,$646.7
CA-2019-130092,Seth Vernon,Consumer,11-Jan-19,Delaware,19901,Furniture,14-Jan-19,3,2,$9.9
CA-2019-149020,Anthony Jacobs,Corporate,10-Jan-19,Virginia,22153,Furniture,15-Jan-19,5,1,$51.9
,,,,,,Office Supplies,15-Jan-19,5,1,$2.9
CA-2019-135405,Melanie Seite,Consumer,09-Jan-19,Texas,78041,Office Supplies,13-Jan-19,4,2,$9.3
,,,,,,Technology,13-Jan-19,4,3,$31.2
CA-2019-105417,Vivek Sundaresam,Consumer,07-Jan-19,Texas,77340,Furniture,12-Jan-19,5,3,$76.7
,,,,,,Office Supplies,12-Jan-19,5,7,$10.4
CA-2019-106054,Jack O'Briant,Corporate,06-Jan-19,Georgia,30605,Office Supplies,07-Jan-19,1,3,$12.8
CA-2019-130813,Lycoris Saunders,Consumer,06-Jan-19,California,90049,Office Supplies,08-Jan-19,2,3,$19.4
CA-2019-167199,Maria Etezadi,Home Office,06-Jan-19,Kentucky,42420,Furniture,10-Jan-19,4,9,"$2,573.8"
,,,,,,Office Supplies,10-Jan-19,4,9,$653.1
,,,,,,Technology,10-Jan-19,4,6,"$1,147.9"
CA-2019-141817,Mick Brown,Consumer,05-Jan-19,Pennsylvania,19143,Office Supplies,12-Jan-19,7,3,$19.5
CA-2019-112326,Phillina Ober,Home Office,04-Jan-19,Illinois,60540,Office Supplies,08-Jan-19,4,8,$288.1
CA-2019-103800,Darren Powers,Consumer,03-Jan-19,Texas,77095,Office Supplies,07-Jan-19,4,2,$16.4
